name,year,team_name,age,lg_name,pos_name,PTS,AST
Gary Bradds,1971,TOT,28,ABA,no pos,143,14
Alex Bradley,1982,New York Knicks,22,NBA,SF,137,11
Alonzo Bradley,1978,Houston Rockets,24,NBA,SF,303,54
Alonzo Bradley,1979,Houston Rockets,25,NBA,SF,96,17
Alonzo Bradley,1980,Houston Rockets,26,NBA,SF,41,3
Avery Bradley,2011,Boston Celtics,20,NBA,PG,52,12
Avery Bradley,2012,Boston Celtics,21,NBA,PG,484,87
Avery Bradley,2013,Boston Celtics,22,NBA,PG,461,104
Avery Bradley,2014,Boston Celtics,23,NBA,PG,891,85
Avery Bradley,2015,Boston Celtics,24,NBA,SG,589,66
Bill Bradley,1968,Kentucky Colonels,26,ABA,SG,218,54
Bill Bradley,1968,New York Knicks,24,NBA,SF,360,137
Bill Bradley,1969,New York Knicks,25,NBA,SF,1020,302
Bill Bradley,1970,New York Knicks,26,NBA,SF,971,268
Bill Bradley,1971,New York Knicks,27,NBA,SF,970,280
Bill Bradley,1972,New York Knicks,28,NBA,SF,1177,315
Bill Bradley,1973,New York Knicks,29,NBA,SF,1319,367
Bill Bradley,1974,New York Knicks,30,NBA,SF,1150,242
Bill Bradley,1975,New York Knicks,31,NBA,SF,1048,247
Bill Bradley,1976,New York Knicks,32,NBA,SF,914,247
Bill Bradley,1977,New York Knicks,33,NBA,SF,288,128
Charles Bradley,1982,Boston Celtics,22,NBA,SG,152,22
Charles Bradley,1983,Boston Celtics,23,NBA,SG,184,28
Charles Bradley,1984,Oklahoma City Thunder,24,NBA,SG,11,5
Dudley Bradley,1980,Indiana Pacers,22,NBA,SG,688,252
Dudley Bradley,1981,Indiana Pacers,23,NBA,SG,657,188
Dudley Bradley,1982,Phoenix Suns,24,NBA,SG,325,80
Dudley Bradley,1983,Chicago Bulls,25,NBA,SG,201,106
Dudley Bradley,1985,Washington Wizards,27,NBA,SG,358,173
Dudley Bradley,1986,Washington Wizards,28,NBA,SG,195,107
Dudley Bradley,1987,Milwaukee Bucks,29,NBA,SG,212,66
Dudley Bradley,1988,TOT,30,NBA,SG,423,151
Dudley Bradley,1989,Atlanta Hawks,31,NBA,SG,72,24
Jim Bradley,1974,Kentucky Colonels,21,ABA,SF,291,49
Jim Bradley,1975,Kentucky Colonels,22,ABA,PF,364,68
Jim Bradley,1976,Denver Nuggets,23,ABA,PF,32,11
Joe Bradley,1950,Chicago Stags,21,NBA,no pos,87,36
Michael Bradley,2002,Toronto Raptors,22,NBA,PF,30,3
Michael Bradley,2003,Toronto Raptors,23,NBA,PF,338,67
Michael Bradley,2004,TOT,24,NBA,C,15,1
Michael Bradley,2005,TOT,25,NBA,PF,33,5
Michael Bradley,2006,Philadelphia 76ers,26,NBA,PF,67,17
Shawn Bradley,1994,Philadelphia 76ers,21,NBA,C,504,98
Shawn Bradley,1995,Philadelphia 76ers,22,NBA,C,778,53
Shawn Bradley,1996,TOT,23,NBA,C,944,63
Shawn Bradley,1997,TOT,24,NBA,C,961,52
Shawn Bradley,1998,Dallas Mavericks,25,NBA,C,731,60
Shawn Bradley,1999,Dallas Mavericks,26,NBA,C,420,40
Shawn Bradley,2000,Dallas Mavericks,27,NBA,C,647,60
Shawn Bradley,2001,Dallas Mavericks,28,NBA,C,579,38
Shawn Bradley,2002,Dallas Mavericks,29,NBA,C,215,20
Shawn Bradley,2003,Dallas Mavericks,30,NBA,C,543,54
Shawn Bradley,2004,Dallas Mavericks,31,NBA,C,219,20
Shawn Bradley,2005,Dallas Mavericks,32,NBA,C,211,15
Mark Bradtke,1997,Philadelphia 76ers,28,NBA,C,59,7
Marques Bragg,1996,Minnesota Timberwolves,25,NBA,PF,131,8
Torraye Braggs,2004,TOT,27,NBA,PF,40,7
Torraye Braggs,2005,Houston Rockets,28,NBA,PF,6,0
A.J. Bramlett,2000,Cleveland Cavaliers,23,NBA,C,8,0
Adrian Branch,1987,Los Angeles Lakers,23,NBA,SF,138,16
Adrian Branch,1988,Brooklyn Nets,24,NBA,SF,133,16
Adrian Branch,1989,Portland Trail Blazers,25,NBA,SF,498,60
Adrian Branch,1990,Minnesota Timberwolves,26,NBA,SF,65,4
Elton Brand,2000,Chicago Bulls,20,NBA,PF,1627,155
Elton Brand,2001,Chicago Bulls,21,NBA,PF,1490,240
Elton Brand,2002,Los Angeles Clippers,22,NBA,PF,1453,191
Elton Brand,2003,Los Angeles Clippers,23,NBA,PF,1146,157
Elton Brand,2004,Los Angeles Clippers,24,NBA,PF,1379,227
Elton Brand,2005,Los Angeles Clippers,25,NBA,PF,1622,208
Elton Brand,2006,Los Angeles Clippers,26,NBA,PF,1953,208
Elton Brand,2007,Los Angeles Clippers,27,NBA,PF,1642,235
Elton Brand,2008,Los Angeles Clippers,28,NBA,PF,141,16
Elton Brand,2009,Philadelphia 76ers,29,NBA,PF,399,37
Elton Brand,2010,Philadelphia 76ers,30,NBA,PF,996,109
Elton Brand,2011,Philadelphia 76ers,31,NBA,PF,1217,120
Elton Brand,2012,Philadelphia 76ers,32,NBA,C,659,97
Elton Brand,2013,Dallas Mavericks,33,NBA,C,518,70
Elton Brand,2014,Atlanta Hawks,34,NBA,PF,419,74
Elton Brand,2015,Atlanta Hawks,35,NBA,PF,50,8
Terrell Brandon,1992,Cleveland Cavaliers,21,NBA,PG,605,316
Terrell Brandon,1993,Cleveland Cavaliers,22,NBA,PG,725,302
Terrell Brandon,1994,Cleveland Cavaliers,23,NBA,PG,606,277
Terrell Brandon,1995,Cleveland Cavaliers,24,NBA,PG,889,363
Terrell Brandon,1996,Cleveland Cavaliers,25,NBA,PG,1449,487
Terrell Brandon,1997,Cleveland Cavaliers,26,NBA,PG,1519,490
Terrell Brandon,1998,Milwaukee Bucks,27,NBA,PG,841,387
Terrell Brandon,1999,TOT,28,NBA,PG,501,309
Terrell Brandon,2000,Minnesota Timberwolves,29,NBA,PG,1212,629
Terrell Brandon,2001,Minnesota Timberwolves,30,NBA,PG,1250,583
Terrell Brandon,2002,Minnesota Timberwolves,31,NBA,PG,397,264
Bob Brannum,1950,Sheboygan Red Skins,24,NBA,PF,713,205
Bob Brannum,1952,Boston Celtics,26,NBA,PF,405,76
Bob Brannum,1953,Boston Celtics,27,NBA,PF,486,147
Bob Brannum,1954,Boston Celtics,28,NBA,PF,409,144
Bob Brannum,1955,Boston Celtics,29,NBA,PF,442,127
Brad Branson,1982,Cleveland Cavaliers,23,NBA,PF,53,6
Brad Branson,1983,Indiana Pacers,24,NBA,PF,338,46
Jesse Branson,1966,Philadelphia 76ers,24,NBA,SF,5,1
Jesse Branson,1968,Memphis Sounds,26,ABA,SF,1086,67
Jim Brasco,1953,TOT,21,NBA,no pos,77,21
Mike Bratz,1978,Phoenix Suns,22,NBA,PG,374,123
Mike Bratz,1979,Phoenix Suns,23,NBA,PG,623,179
Mike Bratz,1980,Phoenix Suns,24,NBA,PG,700,223
Mike Bratz,1981,Cleveland Cavaliers,25,NBA,PG,802,452
Mike Bratz,1982,San Antonio Spurs,26,NBA,PG,625,438
Mike Bratz,1983,Chicago Bulls,27,NBA,PG,39,23
Mike Bratz,1984,Golden State Warriors,28,NBA,PG,561,252
Mike Bratz,1985,Golden State Warriors,29,NBA,PG,287,122
Mike Bratz,1986,Sacramento Kings,30,NBA,PG,70,39
Carl Braun,1948,New York Knicks,20,BAA,no pos,671,61
Carl Braun,1949,New York Knicks,21,BAA,no pos,810,173
Carl Braun,1950,New York Knicks,22,NBA,no pos,1031,247
Carl Braun,1953,New York Knicks,25,NBA,SG,977,243
Carl Braun,1954,New York Knicks,26,NBA,SG,1062,209
Carl Braun,1955,New York Knicks,27,NBA,SG,1074,274
Carl Braun,1956,New York Knicks,28,NBA,SG,1112,298
Carl Braun,1957,New York Knicks,29,NBA,PG,1001,256
Carl Braun,1958,New York Knicks,30,NBA,PG,1173,393
Carl Braun,1959,New York Knicks,31,NBA,PG,754,349
Carl Braun,1960,New York Knicks,32,NBA,PG,699,270
Carl Braun,1961,New York Knicks,33,NBA,PG,85,48
Carl Braun,1962,Boston Celtics,34,NBA,PG,176,71
Tim Breaux,1995,Houston Rockets,24,NBA,SF,128,15
Tim Breaux,1996,Houston Rockets,25,NBA,SF,161,24
Tim Breaux,1998,Milwaukee Bucks,27,NBA,SF,10,2
J.R. Bremer,2003,Boston Celtics,22,NBA,PG,528,164
J.R. Bremer,2004,TOT,23,NBA,PG,118,51
Pete Brennan,1959,New York Knicks,22,NBA,no pos,40,6
Tom Brennan,1955,Golden State Warriors,24,NBA,SF,10,2
Randy Breuer,1984,Milwaukee Bucks,23,NBA,C,168,17
Randy Breuer,1985,Milwaukee Bucks,24,NBA,C,413,40
Randy Breuer,1986,Milwaukee Bucks,25,NBA,C,685,114
Randy Breuer,1987,Milwaukee Bucks,26,NBA,C,600,47
Randy Breuer,1988,Milwaukee Bucks,27,NBA,C,968,103
Randy Breuer,1989,Milwaukee Bucks,28,NBA,C,200,22
Randy Breuer,1990,TOT,29,NBA,C,722,97
Randy Breuer,1991,Minnesota Timberwolves,30,NBA,C,429,73
Randy Breuer,1992,Minnesota Timberwolves,31,NBA,C,363,89
Randy Breuer,1993,Atlanta Hawks,32,NBA,C,32,6
Randy Breuer,1994,Sacramento Kings,33,NBA,C,19,8
Corey Brewer,2008,Minnesota Timberwolves,21,NBA,SF,459,111
Corey Brewer,2009,Minnesota Timberwolves,22,NBA,SF,93,25
Corey Brewer,2010,Minnesota Timberwolves,23,NBA,SG,1066,193
Corey Brewer,2011,TOT,24,NBA,SG,552,89
Corey Brewer,2012,Denver Nuggets,25,NBA,SF,525,88
Corey Brewer,2013,Denver Nuggets,26,NBA,SF,990,124
Corey Brewer,2014,Minnesota Timberwolves,27,NBA,SF,998,135
Corey Brewer,2015,TOT,28,NBA,SF,504,120
Jamison Brewer,2002,Indiana Pacers,21,NBA,SG,4,9
Jamison Brewer,2003,Indiana Pacers,22,NBA,PG,22,18
Jamison Brewer,2004,Indiana Pacers,23,NBA,PG,32,17
Jamison Brewer,2005,New York Knicks,24,NBA,PG,31,12
Jim Brewer,1974,Cleveland Cavaliers,22,NBA,PF,500,149
Jim Brewer,1975,Cleveland Cavaliers,23,NBA,PF,685,128
Jim Brewer,1976,Cleveland Cavaliers,24,NBA,PF,940,209
Jim Brewer,1977,Cleveland Cavaliers,25,NBA,PF,689,195
Jim Brewer,1978,Cleveland Cavaliers,26,NBA,PF,396,98
Jim Brewer,1979,TOT,27,NBA,PF,308,87
Jim Brewer,1980,Portland Trail Blazers,28,NBA,PF,194,75
Jim Brewer,1981,Los Angeles Lakers,29,NBA,PF,217,55
Jim Brewer,1982,Los Angeles Lakers,30,NBA,PF,170,42
Ron Brewer,1979,Portland Trail Blazers,23,NBA,SG,1078,165
Ron Brewer,1980,Portland Trail Blazers,24,NBA,SG,1286,216
Ron Brewer,1981,TOT,25,NBA,SG,642,148
Ron Brewer,1982,TOT,26,NBA,SG,1357,188
Ron Brewer,1983,TOT,27,NBA,SG,837,96
Ron Brewer,1984,TOT,28,NBA,SG,413,50
Ron Brewer,1985,TOT,29,NBA,SG,147,17
Ron Brewer,1986,TOT,30,NBA,SG,211,40
Ronnie Brewer,2007,Utah Jazz,21,NBA,SG,260,24
Ronnie Brewer,2008,Utah Jazz,22,NBA,SG,914,134
Ronnie Brewer,2009,Utah Jazz,23,NBA,SF,1111,179
Ronnie Brewer,2010,TOT,24,NBA,SG,511,154
Ronnie Brewer,2011,Chicago Bulls,25,NBA,SG,503,140
Ronnie Brewer,2012,Chicago Bulls,26,NBA,SG,455,137
Ronnie Brewer,2013,TOT,27,NBA,SF,179,50
Ronnie Brewer,2014,TOT,28,NBA,no pos,7,10
Primoz Brezec,2002,Indiana Pacers,22,NBA,C,43,6
Primoz Brezec,2003,Indiana Pacers,23,NBA,C,42,4
Primoz Brezec,2004,Indiana Pacers,24,NBA,C,28,3
Primoz Brezec,2005,Charlotte Hornets,25,NBA,C,938,86
Primoz Brezec,2006,Charlotte Hornets,26,NBA,C,982,45
Primoz Brezec,2007,Charlotte Hornets,27,NBA,C,288,23
Primoz Brezec,2008,TOT,28,NBA,C,112,11
Primoz Brezec,2010,TOT,30,NBA,C,19,1
Frankie Brian,1950,Anderson Packers,26,NBA,no pos,1138,189
Frankie Brian,1951,Atlanta Hawks,27,NBA,no pos,1144,266
Frankie Brian,1952,Detroit Pistons,28,NBA,SG,1051,233
Frankie Brian,1953,Detroit Pistons,29,NBA,SG,726,142
Frankie Brian,1954,Detroit Pistons,30,NBA,SG,401,92
Frankie Brian,1955,Detroit Pistons,31,NBA,SG,691,142
Frankie Brian,1956,Detroit Pistons,32,NBA,PG,228,74
Frank Brickowski,1985,Oklahoma City Thunder,25,NBA,C,385,100
Frank Brickowski,1986,Oklahoma City Thunder,26,NBA,C,78,21
Frank Brickowski,1987,TOT,27,NBA,PF,176,17
Frank Brickowski,1988,San Antonio Spurs,28,NBA,C,1119,266
Frank Brickowski,1989,San Antonio Spurs,29,NBA,C,875,131
Frank Brickowski,1990,San Antonio Spurs,30,NBA,C,517,105
Frank Brickowski,1991,Milwaukee Bucks,31,NBA,PF,942,131
Frank Brickowski,1992,Milwaukee Bucks,32,NBA,SF,740,122
Frank Brickowski,1993,Milwaukee Bucks,33,NBA,C,1115,196
Frank Brickowski,1994,TOT,34,NBA,C,935,222
Frank Brickowski,1996,Oklahoma City Thunder,36,NBA,C,339,58
Frank Brickowski,1997,Boston Celtics,37,NBA,PF,81,15
Junior Bridgeman,1976,Milwaukee Bucks,22,NBA,SF,700,157
Junior Bridgeman,1977,Milwaukee Bucks,23,NBA,SF,1179,205
Junior Bridgeman,1978,Milwaukee Bucks,24,NBA,SF,1118,175
Junior Bridgeman,1979,Milwaukee Bucks,25,NBA,SG,1269,163
Junior Bridgeman,1980,Milwaukee Bucks,26,NBA,SF,1423,237
Junior Bridgeman,1981,Milwaukee Bucks,27,NBA,SF,1290,234
Junior Bridgeman,1982,Milwaukee Bucks,28,NBA,SF,511,109
Junior Bridgeman,1983,Milwaukee Bucks,29,NBA,SF,1007,207
Junior Bridgeman,1984,Milwaukee Bucks,30,NBA,SF,1220,265
Junior Bridgeman,1985,Los Angeles Clippers,31,NBA,SF,1115,171
Junior Bridgeman,1986,Los Angeles Clippers,32,NBA,SF,510,108
Junior Bridgeman,1987,Milwaukee Bucks,33,NBA,SF,175,35
Bill Bridges,1963,Atlanta Hawks,23,NBA,PF,164,23
Bill Bridges,1964,Atlanta Hawks,24,NBA,PF,682,181
Bill Bridges,1965,Atlanta Hawks,25,NBA,PF,910,187
Bill Bridges,1966,Atlanta Hawks,26,NBA,PF,1011,208
Bill Bridges,1967,Atlanta Hawks,27,NBA,PF,1373,222
Bill Bridges,1968,Atlanta Hawks,28,NBA,PF,1279,253
Bill Bridges,1969,Atlanta Hawks,29,NBA,PF,941,298
Bill Bridges,1970,Atlanta Hawks,30,NBA,PF,1217,345
Bill Bridges,1971,Atlanta Hawks,31,NBA,PF,975,240
Bill Bridges,1972,TOT,32,NBA,PF,980,198
Bill Bridges,1973,TOT,33,NBA,PF,845,219
Bill Bridges,1974,Los Angeles Lakers,34,NBA,PF,548,148
Bill Bridges,1975,TOT,35,NBA,PF,87,31
Al Brightman,1947,Boston Celtics,23,BAA,no pos,567,60
Aud Brindley,1947,New York Knicks,23,BAA,no pos,34,1
John Brisker,1970,Pittsburgh Condors,22,ABA,SF,1617,133
John Brisker,1971,Pittsburgh Condors,23,ABA,SF,2315,226
John Brisker,1972,Pittsburgh Condors,24,ABA,SF,1417,203
John Brisker,1973,Oklahoma City Thunder,25,NBA,SF,898,150
John Brisker,1974,Oklahoma City Thunder,26,NBA,SF,438,56
John Brisker,1975,Oklahoma City Thunder,27,NBA,SG,162,19
Allan Bristow,1974,Philadelphia 76ers,22,NBA,SF,258,92
Allan Bristow,1975,Philadelphia 76ers,23,NBA,SF,447,99
Allan Bristow,1976,San Antonio Spurs,24,ABA,SF,328,121
Allan Bristow,1977,San Antonio Spurs,25,NBA,SF,936,240
Allan Bristow,1978,San Antonio Spurs,26,NBA,SF,666,194
Allan Bristow,1979,San Antonio Spurs,27,NBA,SF,472,231
Allan Bristow,1980,Utah Jazz,28,NBA,SF,953,341
Allan Bristow,1981,Utah Jazz,29,NBA,SF,713,383
Allan Bristow,1982,Dallas Mavericks,30,NBA,SF,573,448
Allan Bristow,1983,Dallas Mavericks,31,NBA,SF,104,70
Tyrone Britt,1968,Houston Rockets,23,NBA,SG,28,12
Wayman Britt,1978,Detroit Pistons,25,NBA,SG,9,2
Mike Brittain,1986,San Antonio Spurs,22,NBA,C,54,5
Mike Brittain,1987,San Antonio Spurs,23,NBA,C,9,2
Dave Britton,1981,Washington Wizards,22,NBA,PG,4,3
Jon Brockman,2010,Sacramento Kings,22,NBA,PF,147,22
Jon Brockman,2011,Milwaukee Bucks,23,NBA,C,136,18
Jon Brockman,2012,Milwaukee Bucks,24,NBA,PF,37,9
Jim Brogan,1982,Los Angeles Clippers,23,NBA,SG,400,156
Jim Brogan,1983,Los Angeles Clippers,24,NBA,SG,219,66
Gary Brokaw,1975,Milwaukee Bucks,21,NBA,SG,594,221
Gary Brokaw,1976,Milwaukee Bucks,22,NBA,SG,633,246
Gary Brokaw,1977,TOT,23,NBA,SG,647,228
Gary Brokaw,1978,Los Angeles Clippers,24,NBA,SG,54,20
Price Brookfield,1949,Indianapolis Jets,28,BAA,no pos,442,136
Price Brookfield,1950,Sacramento Kings,29,NBA,no pos,34,1
Clarence Brookins,1971,The Floridians,0,ABA,no pos,21,1
Aaron Brooks,2008,Houston Rockets,23,NBA,PG,264,87
Aaron Brooks,2009,Houston Rockets,24,NBA,PG,894,238
Aaron Brooks,2010,Houston Rockets,25,NBA,PG,1604,434
Aaron Brooks,2011,TOT,26,NBA,PG,634,233
Aaron Brooks,2013,TOT,28,NBA,PG,376,114
Aaron Brooks,2014,TOT,29,NBA,PG,645,233
Aaron Brooks,2015,Chicago Bulls,30,NBA,PG,557,139
Kevin Brooks,1992,Denver Nuggets,22,NBA,SF,105,11
Kevin Brooks,1993,Denver Nuggets,23,NBA,SF,227,34
Kevin Brooks,1994,Denver Nuggets,24,NBA,SF,85,3
MarShon Brooks,2012,Brooklyn Nets,23,NBA,SG,708,131
MarShon Brooks,2013,Brooklyn Nets,24,NBA,SG,394,76
MarShon Brooks,2014,TOT,25,NBA,SG,159,25
Michael Brooks,1981,Los Angeles Clippers,22,NBA,SF,1202,208
Michael Brooks,1982,Los Angeles Clippers,23,NBA,SF,1276,236
Michael Brooks,1983,Los Angeles Clippers,24,NBA,SF,1002,262
Michael Brooks,1984,Los Angeles Clippers,25,NBA,SF,530,88
Michael Brooks,1987,Indiana Pacers,28,NBA,SF,33,11
Michael Brooks,1988,Denver Nuggets,29,NBA,SF,43,13
Scott Brooks,1989,Philadelphia 76ers,23,NBA,PG,428,306
Scott Brooks,1990,Philadelphia 76ers,24,NBA,PG,319,207
Scott Brooks,1991,Minnesota Timberwolves,25,NBA,PG,424,204
Scott Brooks,1992,Minnesota Timberwolves,26,NBA,PG,417,205
Scott Brooks,1993,Houston Rockets,27,NBA,PG,519,243
Scott Brooks,1994,Houston Rockets,28,NBA,PG,381,149
Scott Brooks,1995,TOT,29,NBA,PG,341,116
Scott Brooks,1996,Dallas Mavericks,30,NBA,PG,352,100
Scott Brooks,1997,New York Knicks,31,NBA,PG,57,29
Scott Brooks,1998,Cleveland Cavaliers,32,NBA,PG,79,49
Andre Brown,2007,Oklahoma City Thunder,25,NBA,PF,93,2
Andre Brown,2008,Memphis Grizzlies,26,NBA,PF,100,8
Andre Brown,2009,Charlotte Hornets,27,NBA,PF,4,1
Bob Brown,1949,Providence Steam Rollers,25,BAA,no pos,108,14
Bob Brown,1950,Denver Nuggets,26,NBA,no pos,724,101
Bobby Brown,2009,TOT,24,NBA,PG,361,117
Bobby Brown,2010,TOT,25,NBA,PG,215,88
Chucky Brown,1990,Cleveland Cavaliers,21,NBA,SF,545,50
Chucky Brown,1991,Cleveland Cavaliers,22,NBA,SF,627,80
Chucky Brown,1992,TOT,23,NBA,SF,150,26
Chucky Brown,1993,Brooklyn Nets,24,NBA,SF,391,51
Chucky Brown,1994,Dallas Mavericks,25,NBA,SF,3,0
Chucky Brown,1995,Houston Rockets,26,NBA,SF,249,30
Chucky Brown,1996,Houston Rockets,27,NBA,PF,705,89
Chucky Brown,1997,TOT,28,NBA,SF,204,28
Chucky Brown,1998,Atlanta Hawks,29,NBA,SF,387,55
Chucky Brown,1999,Charlotte Hornets,30,NBA,PF,407,57
Chucky Brown,2000,TOT,31,NBA,PF,334,66
Chucky Brown,2001,TOT,32,NBA,SF,102,11
Chucky Brown,2002,Sacramento Kings,33,NBA,SF,21,6
Damone Brown,2002,Philadelphia 76ers,22,NBA,SF,23,2
Damone Brown,2003,Toronto Raptors,23,NBA,PF,28,3
Damone Brown,2004,Brooklyn Nets,24,NBA,PF,3,0
Damone Brown,2005,Washington Wizards,25,NBA,SF,54,14
Darrell Brown,1949,Baltimore Bullets,25,BAA,no pos,4,0
Dee Brown,1991,Boston Celtics,22,NBA,PG,712,344
Dee Brown,1992,Boston Celtics,23,NBA,PG,363,164
Dee Brown,1993,Boston Celtics,24,NBA,PG,874,461
Dee Brown,1994,Boston Celtics,25,NBA,SG,1192,347
Dee Brown,1995,Boston Celtics,26,NBA,SG,1236,301
Dee Brown,1996,Boston Celtics,27,NBA,PG,695,146
Dee Brown,1997,Boston Celtics,28,NBA,PG,160,67
Dee Brown,1998,TOT,29,NBA,SG,658,154
Dee Brown,1999,Toronto Raptors,30,NBA,PG,549,143
Dee Brown,2000,Toronto Raptors,31,NBA,PG,264,86
Dee Brown,2001,Orlando Magic,32,NBA,PG,48,12
Dee Brown,2002,Orlando Magic,33,NBA,PG,7,2
Dee Brown,2007,Utah Jazz,22,NBA,PG,94,83
Dee Brown,2009,TOT,24,NBA,PG,46,36
Derrick Brown,2010,Charlotte Hornets,22,NBA,SF,186,19
Derrick Brown,2011,TOT,23,NBA,SF,185,33
Derrick Brown,2012,Charlotte Hornets,24,NBA,SF,524,67
Devin Brown,2003,TOT,24,NBA,SG,30,7
Devin Brown,2004,San Antonio Spurs,25,NBA,SG,234,33
Devin Brown,2005,San Antonio Spurs,26,NBA,SG,494,92
Devin Brown,2006,Utah Jazz,27,NBA,SG,611,104
Devin Brown,2007,New Orleans Pelicans,28,NBA,SG,670,149
Devin Brown,2008,Cleveland Cavaliers,29,NBA,SG,586,175
Devin Brown,2009,New Orleans Pelicans,30,NBA,SG,328,54
Devin Brown,2010,TOT,31,NBA,SG,399,65
Ernest Brown,2002,Miami Heat,22,NBA,C,3,0
Fred Brown,1972,Oklahoma City Thunder,23,NBA,SG,140,60
Fred Brown,1973,Oklahoma City Thunder,24,NBA,SG,1063,438
Fred Brown,1974,Oklahoma City Thunder,25,NBA,SG,1351,414
Fred Brown,1975,Oklahoma City Thunder,26,NBA,SG,1700,284
Fred Brown,1976,Oklahoma City Thunder,27,NBA,SG,1757,207
Fred Brown,1977,Oklahoma City Thunder,28,NBA,SG,1236,176
Fred Brown,1978,Oklahoma City Thunder,29,NBA,SG,1192,240
Fred Brown,1979,Oklahoma City Thunder,30,NBA,PG,1075,260
Fred Brown,1980,Oklahoma City Thunder,31,NBA,SG,960,174
Fred Brown,1981,Oklahoma City Thunder,32,NBA,SG,1206,233
Fred Brown,1982,Oklahoma City Thunder,33,NBA,SG,922,238
Fred Brown,1983,Oklahoma City Thunder,34,NBA,PG,814,242
Fred Brown,1984,Oklahoma City Thunder,35,NBA,SG,602,194
George Brown,1958,Los Angeles Lakers,22,NBA,no pos,1,0
Gerald Brown,1999,Phoenix Suns,23,NBA,SG,80,31
Harold Brown,1947,Detroit Falcons,23,BAA,no pos,264,39
John Brown,1974,Atlanta Hawks,22,NBA,SF,717,114
John Brown,1975,Atlanta Hawks,23,NBA,SF,815,133
John Brown,1976,Atlanta Hawks,24,NBA,PF,592,126
John Brown,1977,Atlanta Hawks,25,NBA,SF,441,103
John Brown,1978,Atlanta Hawks,26,NBA,SF,549,105
John Brown,1979,Chicago Bulls,27,NBA,SF,388,104
John Brown,1980,TOT,28,NBA,SF,112,18
Kedrick Brown,2002,Boston Celtics,20,NBA,SF,63,15
Kedrick Brown,2003,Boston Celtics,21,NBA,SF,145,20
Kedrick Brown,2004,TOT,22,NBA,SF,289,64
Kedrick Brown,2005,Philadelphia 76ers,23,NBA,SF,12,4
Kwame Brown,2002,Washington Wizards,19,NBA,PF,258,43
Kwame Brown,2003,Washington Wizards,20,NBA,C,593,58
Kwame Brown,2004,Washington Wizards,21,NBA,PF,805,112
Kwame Brown,2005,Washington Wizards,22,NBA,PF,292,39
Kwame Brown,2006,Los Angeles Lakers,23,NBA,C,536,72
Kwame Brown,2007,Los Angeles Lakers,24,NBA,C,345,75
Kwame Brown,2008,TOT,25,NBA,C,184,45
Kwame Brown,2009,Detroit Pistons,26,NBA,C,243,32
Kwame Brown,2010,Detroit Pistons,27,NBA,C,157,22
Kwame Brown,2011,Charlotte Hornets,28,NBA,C,524,43
Kwame Brown,2012,Golden State Warriors,29,NBA,C,57,4
Kwame Brown,2013,Philadelphia 76ers,30,NBA,C,41,9
Larry Brown,1968,Memphis Sounds,27,ABA,PG,1045,506
Larry Brown,1969,Virginia Squires,28,ABA,PG,925,544
Larry Brown,1970,Virginia Squires,29,ABA,PG,1124,580
Larry Brown,1971,TOT,30,ABA,PG,446,330
Larry Brown,1972,Denver Nuggets,31,ABA,PG,689,549
Leon Brown,1947,Cleveland Rebels,27,BAA,no pos,0,0
Lewis Brown,1981,Washington Wizards,25,NBA,C,2,0
Lorenzo Brown,2014,Philadelphia 76ers,23,NBA,PG,64,41
Lorenzo Brown,2015,Minnesota Timberwolves,24,NBA,PG,16,15
Marcus Brown,1997,Portland Trail Blazers,22,NBA,PG,82,20
Marcus Brown,2000,Detroit Pistons,25,NBA,SG,10,3
Markel Brown,2015,Brooklyn Nets,23,NBA,SG,31,5
Mike Brown,1987,Chicago Bulls,23,NBA,C,258,24
Mike Brown,1988,Chicago Bulls,24,NBA,C,197,28
Mike Brown,1989,Utah Jazz,25,NBA,C,300,41
Mike Brown,1990,Utah Jazz,26,NBA,C,512,47
Mike Brown,1991,Utah Jazz,27,NBA,C,390,49
Mike Brown,1992,Utah Jazz,28,NBA,C,632,81
Mike Brown,1993,Utah Jazz,29,NBA,C,465,64
Mike Brown,1994,Minnesota Timberwolves,30,NBA,C,299,72
Mike Brown,1995,Minnesota Timberwolves,31,NBA,C,35,10
Mike Brown,1996,Philadelphia 76ers,32,NBA,C,26,3
Mike Brown,1997,Phoenix Suns,33,NBA,C,16,5
Myron Brown,1992,Minnesota Timberwolves,22,NBA,PG,9,6
P.J. Brown,1994,Brooklyn Nets,24,NBA,C,450,93
P.J. Brown,1995,Brooklyn Nets,25,NBA,C,651,135
P.J. Brown,1996,Brooklyn Nets,26,NBA,C,915,165
P.J. Brown,1997,Miami Heat,27,NBA,PF,761,92
P.J. Brown,1998,Miami Heat,28,NBA,PF,707,103
P.J. Brown,1999,Miami Heat,29,NBA,PF,571,66
P.J. Brown,2000,Miami Heat,30,NBA,PF,764,145
P.J. Brown,2001,Charlotte Hornets,31,NBA,C,676,127
P.J. Brown,2002,Charlotte Hornets,32,NBA,C,669,107
P.J. Brown,2003,New Orleans Pelicans,33,NBA,PF,832,147
P.J. Brown,2004,New Orleans Pelicans,34,NBA,PF,836,155
P.J. Brown,2005,New Orleans Pelicans,35,NBA,PF,886,178
P.J. Brown,2006,New Orleans Pelicans,36,NBA,C,677,90
P.J. Brown,2007,Chicago Bulls,37,NBA,PF,436,48
P.J. Brown,2008,Boston Celtics,38,NBA,PF,39,10
